@relation 'feature_compiled_all-weka.filters.unsupervised.attribute.Remove-R46-50,53,56-60-weka.filters.unsupervised.attribute.Remove-R20-weka.filters.unsupervised.attribute.Remove-R2-3,6-13,15-20,23,25,28,30-32,35-45'

@attribute NumDots numeric
@attribute UrlLength numeric
@attribute NumDash numeric
@attribute NumNumericChars numeric
@attribute PathLength numeric
@attribute QueryLength numeric
@attribute NumSensitiveWords numeric
@attribute PctExtHyperlinks numeric
@attribute PctExtResourceUrls numeric
@attribute InsecureForms numeric
@attribute PctNullSelfRedirectHyperlinks numeric
@attribute FrequentDomainNameMismatch numeric
@attribute ExtMetaScriptLinkRT numeric
@attribute PctExtNullSelfRedirectHyperlinksRT numeric
@attribute CLASS_LABEL {0,1}

@data
1,45,2,2,19,0,0,0.016393,0.918919,1,0.032787,0,0,1,0
1,35,0,5,1,7,0,0.405345,0.322581,1,0.002227,0,0,0,0
1,53,1,0,22,0,0,0.230769,0.222222,1,0,0,0,1,0
2,25,0,5,7,0,0,0.102564,0.117647,1,0.102564,0,1,1,0
1,26,0,0,9,0,0,0.171429,0.482759,1,0.071429,0,0,1,0
1,36,0,0,17,0,0,0,0.3125,1,0.111111,0,0,1,0
1,25,0,0,3,0,0,0.008264,0.129032,0,0,0,0,1,0
1,50,3,6,32,0,0,0.25,0.44186,1,0.104167,0,0,0,0
1,28,0,3,1,8,0,0.243243,0,0,0,0,1,1,0
2,55,2,9,30,0,0,0.019608,0.333333,0,0.019608,0,1,1,0
3,59,2,2,10,19,0,0.05,0.016349,1,0,0,1,1,0
3,36,0,7,18,0,0,0.061798,0.298246,0,0,0,0,1,0
3,48,0,0,17,0,0,0.014851,0.216216,1,0,0,0,1,0
1,25,0,0,1,0,0,0.086957,0.125,0,0.043478,0,1,1,0
1,29,0,6,13,0,0,0.291667,0.5,0,0,0,0,1,0
3,31,0,4,6,0,0,0.083333,0.315789,1,0.277778,0,0,0,0
2,25,0,5,7,0,0,0.04878,0.238095,1,0.146341,0,0,1,0
1,53,2,0,35,0,0,0.140244,0.634146,1,0.018293,0,0,1,0
3,58,0,8,24,9,0,0.16,0,1,0,0,1,1,0
4,55,0,7,18,13,0,0,0.454545,1,0,0,0,1,0
3,34,0,4,6,0,0,0.015873,0.44,1,0.126984,0,0,1,0
3,32,0,5,7,0,0,0.171429,0.1,0,0.114286,0,1,1,0
3,46,0,3,25,0,0,0.031447,0.3,1,0.031447,0,0,1,0
2,28,0,5,7,0,0,0.15,0.230769,1,0.2,0,1,0,0
3,36,0,4,6,0,0,0.135135,0.309524,1,0.297297,0,0,0,0
1,32,0,0,12,0,0,0.173469,0.15,1,0.010204,0,1,1,0
2,40,0,3,14,7,0,0.102151,0.12,1,0,0,0,1,0
1,37,0,3,9,0,0,0.341463,0.090909,1,0,0,0,0,0
2,39,0,7,13,0,0,0.040404,0.434783,1,0.010101,0,0,1,0
1,59,2,8,36,0,0,0.013333,0.333333,1,0,0,0,1,0
1,39,0,0,13,0,0,0.10828,0.022222,1,0.006369,0,1,1,0
3,54,0,4,13,9,0,0.250996,0.934783,1,0,0,-1,1,0
3,51,0,9,31,0,0,0.096774,0.142857,1,0,0,0,1,0
2,56,0,8,26,0,0,0.444444,1,0,0,0,0,0,0
1,31,0,4,13,0,0,0.195122,0.243243,1,0.02439,0,0,1,0
2,48,0,3,20,12,0,0.004016,0,1,0,0,1,1,0
1,30,0,11,14,0,0,0.302632,0.333333,0,0.065789,0,0,0,0
2,39,0,9,17,0,0,0,0,0,0,0,1,1,0
1,56,4,0,28,0,0,0.300885,0.047619,1,0.00885,0,1,1,0
2,51,0,4,33,0,0,0.387097,0.8125,1,0,0,-1,0,0
2,53,0,0,19,0,0,0.074074,0.111111,0,0,0,0,1,0
1,59,1,13,34,0,0,0.033898,0.319149,0,0.016949,0,0,1,0
2,39,0,0,17,0,0,0.675439,0.084507,1,0,0,-1,-1,0
1,29,0,5,13,0,0,0.060606,0.423077,1,0.060606,0,0,1,0
1,42,1,1,24,0,0,0.092486,0.567568,1,0,0,0,1,0
2,54,0,4,37,0,0,0.195122,0.090909,1,0.036585,0,1,1,0
1,51,0,0,34,0,0,0,0.5,1,0.041667,0,0,1,0
1,58,4,0,34,0,0,0.240741,0.5,1,0.027778,0,0,1,0
3,57,1,5,31,0,0,0,0.666667,0,0,0,0,1,0
1,43,2,0,16,0,0,0.097959,0.258824,1,0.016327,0,0,1,0
2,49,0,8,25,0,0,0.057692,0.666667,1,0,0,0,1,0
1,40,0,2,18,0,0,0.153846,0.75,0,0,0,0,1,0
1,43,0,4,9,6,0,0.09058,0.065217,1,0.003623,0,1,1,0
1,49,0,6,28,0,0,0.125,0.294118,1,0.041667,0,0,1,0
2,40,0,0,12,0,0,0.02439,0.214286,1,0,0,0,1,0
2,37,0,0,11,0,0,0.058419,0.716216,1,0.006873,0,0,1,0
1,45,2,0,19,0,0,0.013648,0.184211,1,0.001241,0,1,1,0
1,40,0,7,23,0,0,0.189076,0.110092,1,0.012605,0,0,1,0
2,42,0,14,20,0,0,0,1,0,0,1,-1,1,0
3,47,0,5,15,7,0,0.027027,0.298013,1,0,0,0,1,0
3,51,0,5,17,0,0,0.096774,0.285714,1,0,0,1,1,0
3,46,1,5,15,8,0,0.162162,0.033333,1,0,0,1,1,0
3,52,0,7,17,12,0,0.076923,0.125,1,0,0,1,1,0
2,31,0,0,7,0,0,0.005537,0.04717,1,0.011074,0,0,1,0
4,49,0,4,10,14,0,0.117647,0.272727,1,0,0,0,1,0
3,34,0,5,12,0,0,0.026667,0.096774,1,0.02,0,0,1,0
3,49,0,4,15,5,0,0.065574,0.099174,0,0,0,0,1,0
3,53,0,5,14,7,0,0,0,0,0,0,1,1,0
3,50,0,6,10,16,0,0.012987,0.111111,1,0,0,1,1,0
4,54,0,14,10,22,0,0.195313,0.027778,1,0,0,1,1,0
4,57,0,6,34,0,0,0.034483,0,0,0,0,1,1,0
3,46,0,5,14,7,0,0.028846,0.022472,1,0,0,1,1,0
3,48,0,3,15,5,0,0.036364,0.041667,1,0,0,1,1,0
3,57,0,8,14,13,0,0.119403,0.107843,0,0,0,0,1,0
3,46,0,5,15,7,0,0.188679,0.012195,1,0,0,1,1,0
4,59,0,11,10,21,0,0.235669,0.169231,0,0,0,0,1,0
3,55,0,7,24,0,0,0.021277,0.865385,1,0.053191,0,0,1,0
3,58,0,6,15,18,0,0.265092,0.070175,1,0,0,0,1,0
3,59,0,9,15,18,0,0.225,0.24183,0,0,0,1,1,0
2,32,0,0,1,0,0,0,0.25,0,0,0,0,1,0
1,33,0,0,13,0,0,0.018634,0.111111,1,0.031056,0,1,1,0
1,34,0,0,3,0,0,0.121951,0.057143,1,0.146341,0,1,1,0
1,44,0,0,12,0,0,0.25,0.368421,0,0,0,0,1,0
3,53,0,0,28,0,0,0,0.019417,0,0,0,0,1,0
1,53,0,10,33,0,0,0.083333,0.314286,1,0.055556,0,0,1,0
1,53,1,1,34,0,0,0.166667,0.3,0,0.047619,0,0,1,0
2,59,0,5,10,29,0,0,0.076923,0,0,0,0,1,0
1,56,3,6,32,0,0,0.37037,0.09375,1,0.074074,0,1,0,0
2,35,0,0,17,0,0,0.096774,0.183673,1,0.016129,0,0,1,0
1,27,0,2,11,0,0,0.096618,0.169014,0,0.115942,0,0,1,0
1,54,1,11,36,0,0,0.012987,0.764706,1,0.012987,0,-1,1,0
1,48,0,1,24,0,0,0.513514,0.84375,1,0.337838,0,0,-1,0
1,35,0,3,10,0,0,0.196078,0.243478,1,0.009804,0,0,1,0
1,43,0,5,17,10,0,0.173913,0.403846,0,0,0,0,1,0
2,53,1,5,20,10,0,0.035088,0.137931,1,0,0,0,1,0
2,55,0,4,22,6,0,0.288889,0.079365,1,0,0,0,1,0
2,28,0,4,7,0,0,0,0.206897,1,0.024691,0,-1,1,0
3,54,1,4,31,0,0,0.037037,0.555556,1,0.111111,0,0,1,0
1,47,3,4,26,0,0,0.344262,0.384615,1,0.040984,0,1,0,0
3,32,0,1,1,0,0,0,0.5,1,0.014286,0,0,1,0
2,29,1,0,1,0,0,0.026616,0.461538,1,0.019011,0,0,1,0
1,54,1,0,21,0,0,0.795181,1,1,0.012048,1,-1,-1,0
1,40,1,0,22,0,0,0.12,0.322581,0,0.02,0,0,1,0
1,33,0,0,8,0,0,0.06383,0.964286,0,0.425532,0,-1,0,0
2,42,0,6,19,0,0,0.235294,0.192982,0,0.102941,0,0,0,0
2,53,0,7,13,16,0,0.013158,0.016275,1,0,0,0,1,0
1,42,1,6,21,0,0,0.112903,0.072072,1,0,0,0,1,0
2,41,0,0,16,0,0,0.055556,0.461538,0,0,0,0,1,0
1,40,0,2,8,0,0,0.436709,0.25,1,0.006329,0,0,0,0
2,37,0,0,10,0,0,0.6,0.1,0,0.05,0,0,0,0
1,46,2,0,21,0,0,0.285714,0.425287,1,0,0,1,1,0
2,54,0,0,18,18,0,0.315789,0,1,0,0,1,0,0
1,53,0,4,8,11,0,0.025641,0.571429,0,0,0,0,1,0
2,45,1,0,28,0,0,0.059701,0.553571,1,0.014925,0,0,1,0
1,50,3,0,32,0,0,0.235294,0.2,1,0.047059,0,0,1,0
1,31,0,0,6,0,1,0,0.272727,1,0,0,0,1,0
1,26,0,0,1,0,0,0.192982,0.1,1,0.122807,0,1,0,0
1,30,0,8,11,0,0,0.133333,0.333333,1,0.013333,0,0,1,0
1,40,0,1,17,4,0,0.015625,0.194444,1,0,0,0,1,0
1,26,0,6,9,0,0,0.026786,0.101266,0,0,0,0,1,0
2,33,0,0,12,0,0,0.6,0.019608,0,0,0,1,0,0
2,35,0,4,11,0,0,0.028571,0.886598,1,0.290476,0,0,0,0
2,34,1,12,15,0,0,0.156069,0.607143,1,0.046243,0,0,1,0
1,40,0,0,15,0,0,0.098361,0.516129,1,0.032787,0,0,1,0
1,58,2,0,36,0,0,0.7,0.833333,0,0.05,1,-1,-1,0
2,58,0,7,11,14,0,0.058824,0.5,0,0,0,0,1,0
1,38,0,0,10,0,0,0.185714,0.055556,1,0.042857,0,1,1,0
1,58,1,8,28,0,0,0.294872,1,1,0.044872,0,-1,0,0
2,45,0,5,30,0,0,0.089744,0.148148,1,0,0,0,1,0
1,25,0,0,1,0,0,0.055556,0.041096,1,0.039683,0,0,1,0
1,55,2,6,32,0,0,0.333333,0.704545,0,0.078431,0,0,0,0
1,39,0,7,16,0,0,0.425532,0.270833,1,0,0,1,0,0
3,54,2,2,29,0,0,0.03125,0.137931,1,0,0,0,1,0
1,43,1,0,14,0,0,0.104651,0.147541,1,0,0,0,1,0
4,54,0,7,19,10,0,0.026316,1,0,0,1,-1,1,0
1,56,2,0,29,0,0,0.375,0.531915,1,0.027778,0,0,0,0
1,35,0,0,13,0,0,0.211538,0.34375,1,0.096154,0,0,1,0
2,40,0,0,12,0,0,0.058296,0.157895,1,0.026906,0,0,1,0
1,38,1,0,17,0,0,0.09772,0.098901,1,0.003257,0,0,1,0
2,41,0,0,23,0,0,0.484848,0.533333,1,0.030303,0,0,0,0
1,55,3,0,35,0,0,0.642857,0.285714,1,0,0,0,0,0
2,52,2,12,31,0,0,0.097561,0.409091,0,0,0,0,1,0
1,36,0,0,16,0,0,0.538462,0.411765,1,0.038462,0,0,0,0
1,50,3,1,33,0,0,0.05,0.521739,1,0.007143,0,0,1,0
1,44,2,0,21,0,0,0.107692,0.5,1,0.061538,0,0,1,0
2,34,0,0,10,0,0,0,0.011905,1,0,0,1,1,0
1,26,0,0,7,0,0,0.227273,0.266667,0,0.045455,0,0,1,0
1,59,0,3,37,0,0,0.065217,0.090909,0,0.021739,0,1,1,0
1,42,0,3,21,0,0,0.111111,0.722222,1,0.111111,0,0,1,0
1,57,1,7,32,0,0,0.004274,0.2,0,0.034188,0,1,1,0
1,32,1,0,17,0,0,0.253731,0.214286,0,0,0,0,1,0
1,26,0,1,9,0,0,0.035714,0.538462,1,0.214286,0,0,1,0
1,31,0,7,13,0,0,0.066667,1,1,0.222222,1,-1,1,0
2,32,0,5,18,0,0,0,0.008475,1,0,0,0,1,0
2,47,1,0,18,0,0,0.083333,0.205128,1,0.111111,0,0,1,0
3,50,2,0,22,0,0,0.478261,1,1,0.021739,0,-1,0,0
1,48,2,3,30,0,0,0.129412,0.222222,1,0,0,0,1,0
2,39,0,0,17,0,0,0.00885,0.857143,0,0.017699,0,-1,1,0
1,37,1,0,16,0,0,0.263158,0.3125,0,0,0,0,1,0
2,27,0,0,9,0,0,0.052632,0.083333,1,0,0,1,1,0
1,46,0,0,6,11,0,0.273349,0.076271,1,0,0,0,1,0
1,52,3,6,32,0,0,0.230769,0.192982,1,0.009615,0,0,1,0
2,54,0,0,25,0,0,0.138889,0.266667,0,0,0,0,1,0
1,52,0,2,8,27,0,0.45,0.105263,0,0,0,1,0,0
1,35,0,8,12,0,0,0.214286,0.377778,1,0,0,0,1,0
1,50,0,2,33,0,0,0.05,0.470588,1,0.05,0,0,1,0
2,41,2,0,22,0,0,0.038961,0.225,1,0,0,1,1,0
1,30,0,0,9,0,0,0.050505,0.428571,0,0.010101,0,1,1,0
1,29,0,6,10,0,0,0.175,0.190476,1,0.025,0,0,1,0
3,54,1,0,29,0,0,0.354839,0,0,0.290323,0,1,0,0
2,43,0,0,6,15,0,0.170732,0.324324,1,0,0,0,1,0
2,55,5,7,32,0,0,0.077586,0.362069,1,0.008621,0,0,1,0
2,57,0,6,13,27,0,0,0.096774,1,0,0,0,1,0
1,41,3,0,22,0,0,0.320988,0.510638,1,0.061728,0,0,0,0
1,38,0,8,15,0,0,0.340909,0.434783,1,0.022727,0,0,0,0
1,35,0,0,12,0,0,0.361011,0.45,1,0.00722,0,0,0,0
3,39,0,4,21,0,0,0.057471,0.216667,1,0,0,0,1,0
2,41,0,0,11,0,0,0.025641,0.184615,1,0.025641,0,0,1,0
1,58,2,4,29,0,0,0.010714,0.590909,1,0.1,0,0,1,0
2,29,0,0,1,0,0,0,0.142857,1,0.825397,0,0,-1,0
1,40,1,1,23,0,0,0.513605,0.234375,1,0.003401,0,0,0,0
1,37,0,8,12,0,0,0.289216,0.961538,1,0.009804,0,-1,1,0
1,52,0,3,10,21,0,0.1,0,0,0,0,1,1,0
2,45,0,0,19,0,0,0,0,0,0.043478,0,1,1,0
2,51,0,4,10,23,0,0.183908,0.155556,1,0,0,1,1,0
2,27,0,0,5,0,0,0.190476,0,0,0,0,1,1,0
2,56,2,4,33,0,0,0.055944,0.043478,0,0.013986,0,1,1,0
1,37,1,0,17,0,0,0.235294,0.190476,1,0.058824,0,1,1,0
1,43,2,0,23,0,0,0.045872,0.304348,1,0,0,0,1,0
1,32,2,0,17,0,0,0.1875,0.988889,1,0.085938,0,-1,1,0
1,57,2,0,6,23,0,0.277778,0.583333,0,0,0,0,1,0
1,37,0,8,11,10,0,0.019608,0.15625,1,0,0,0,1,0
1,31,0,4,16,0,0,0.241135,0.456522,1,0.06383,0,0,1,0
1,33,1,0,18,0,0,0.137681,0.987013,1,0.065217,0,-1,1,0
1,30,1,0,15,0,0,0.1,0.986486,1,0.09,0,-1,1,0
1,48,4,3,33,0,0,0.161538,0.988889,1,0.076923,0,-1,1,0
1,51,1,4,35,0,0,0.035422,0.956522,1,0.010899,0,-1,1,0
2,39,2,0,16,0,0,0.042056,0.173913,1,0,0,0,1,0
2,51,0,2,10,17,0,0.018293,0.111111,1,0,0,0,1,0
2,27,1,0,1,0,0,0.147059,0.481481,0,0.058824,0,0,1,0
1,25,0,0,1,0,0,0.163265,0.470588,1,0.081633,0,0,1,0
1,50,2,0,25,0,0,0.255319,0.88806,0,0,0,0,1,0
1,30,0,2,9,0,0,0.522222,0.704545,1,0.042593,0,0,0,0
3,41,1,3,15,0,0,1,1,0,0,1,1,-1,0
2,33,0,0,17,0,0,0.244275,0.125,1,0.015267,0,1,1,0
1,39,0,1,8,15,0,0.079114,0.943925,1,0,0,-1,1,0
3,33,0,0,1,0,0,0.012987,0.647059,1,0.051948,0,0,1,0
1,44,3,4,25,0,0,0.190476,0.337209,1,0.087302,0,0,1,0
1,42,0,0,24,0,2,0.131579,0.181818,1,0.078947,0,0,1,0
1,40,0,1,15,6,0,0.028902,0.096774,0,0,0,1,1,0
1,45,2,0,23,0,0,0.2,0.230769,1,0.035294,0,1,1,0
3,36,0,0,8,0,0,0,0.74359,1,0.928571,0,-1,-1,0
1,41,0,0,16,0,0,0.088957,0.117021,1,0.144172,0,0,1,0
1,54,3,12,28,0,0,0.041667,0.166667,1,0,0,0,1,0
1,45,1,0,13,0,0,0.034188,0.181818,1,0,0,0,1,0
1,54,3,4,30,0,0,0.128205,0.316667,0,0,0,0,1,0
1,34,0,0,1,0,0,0,0,0,0,0,1,1,0
1,33,0,2,20,0,0,0.25,0.152174,1,0.166667,0,1,0,0
1,40,0,7,17,0,0,0.16,0.387097,1,0.04,0,0,1,0
3,43,0,4,9,8,0,0.237805,0,1,0,0,1,1,0
2,38,0,0,1,0,0,0.03125,0.982759,1,0.023438,0,0,1,0
2,53,1,2,1,19,0,0,0.333333,1,0,0,0,1,0
1,40,0,8,12,0,0,0.475687,0.521739,1,0.002114,0,0,0,0
2,37,0,0,11,0,0,0.108108,0,1,0.027027,0,1,1,0
2,48,0,5,11,8,0,0,0.363636,0,0,0,0,1,0
1,50,3,4,27,0,0,0.353659,0.384615,1,0,0,0,0,0
2,35,0,1,8,0,0,0.256944,0.55814,1,0,0,0,1,0
2,47,0,2,20,4,0,0.026316,0,0,0,0,1,1,0
1,54,3,0,1,28,0,0.020619,0.238095,1,0.010309,0,0,1,0
1,36,2,0,1,16,0,0.8,0.529412,1,0,0,0,-1,0
2,50,1,0,20,0,0,0.139896,1,1,0.010363,0,-1,1,0
1,51,1,0,30,0,0,0.055556,0.333333,1,0.018519,0,0,1,0
1,51,0,0,24,0,0,0.024242,0.090909,1,0.072727,0,0,1,0
1,44,3,3,20,0,0,0.163636,0.483516,1,0.1,0,0,1,0
2,30,0,0,1,0,0,0.027027,0.263158,0,0.189189,0,0,1,0
3,34,0,3,10,0,0,0.12,0.095238,0,0,0,0,1,0
1,26,0,0,6,0,0,0.352941,0.235294,0,0.058824,0,0,0,0
1,46,2,8,28,0,0,0.277778,0.083333,1,0,0,1,1,0
1,42,0,5,20,0,0,0.427586,0.2,1,0.02069,0,0,0,0
2,54,0,6,39,0,0,0.289157,0,1,0,0,1,1,0
2,39,0,8,16,0,0,0.025641,1,1,0,0,-1,1,0
3,50,1,0,23,0,0,0.115385,0.261905,1,0.038462,0,-1,1,0
4,41,1,4,10,0,0,0.076923,0.6,0,0.025641,0,-1,1,0
2,36,0,2,14,0,0,0.457627,0.1875,1,0.016949,0,0,0,0
1,50,0,15,1,26,0,0.057554,0.086124,1,0,0,0,1,0
1,49,4,0,28,0,0,0.170213,0.453125,0,0.015957,0,1,1,0
2,43,0,0,1,0,0,0,0.030303,0,0.035714,0,1,1,0
2,28,0,0,10,0,0,0.136364,0.064516,0,0.090909,0,1,1,0
1,42,0,8,20,0,0,0.333333,0.380952,1,0.050505,0,0,0,0
2,45,0,0,19,0,0,0,0.555556,1,0.045455,0,0,1,0
1,33,1,1,1,9,0,0.483871,0,0,0,0,1,0,0
2,38,0,0,12,0,0,0.285714,0.243243,1,0.042857,0,0,0,0
1,49,0,0,25,0,0,0.2,0.925926,0,0.057143,0,-1,1,0
1,40,1,0,19,0,0,0.204545,0.181818,1,0.090909,0,0,1,0
2,56,0,5,17,14,0,0,0.375,0,0,0,0,1,0
1,55,2,1,37,0,0,0.008333,0.035714,1,0,0,1,1,0
2,53,0,7,17,15,0,0.013158,0.75,1,0,0,0,1,0
2,32,0,5,1,0,0,0.15625,0.04,0,0.0625,0,-1,1,0
1,32,0,8,11,0,0,0.91875,0.041237,1,0,0,1,-1,0
2,50,0,8,27,0,0,0.125,0.052632,0,0,0,1,1,0
1,45,1,0,23,0,0,0.368421,0.010504,0,0,0,1,0,0
3,54,0,5,34,0,0,0,0,1,0.095238,0,1,1,0
2,50,2,2,18,0,0,0.357143,0.806452,1,0,0,0,0,0
3,45,0,4,15,8,0,0,0.166667,1,0,0,0,1,0
1,51,1,1,33,0,0,0.029412,0.40625,0,0.073529,0,0,1,0
1,36,0,4,20,0,0,0.070588,0.285714,0,0.011765,0,0,1,0
1,35,0,8,12,0,0,0.184697,1,1,0.007916,0,-1,1,0
1,28,1,0,11,0,0,0.101124,0.731481,1,0.106742,0,0,1,0
2,36,0,10,20,0,0,0.007463,0.097561,1,0.022388,0,0,1,0
1,49,2,0,29,0,0,0.535714,0.333333,0,0.035714,0,0,0,0
1,48,3,0,31,0,0,0.115385,0.15,0,0,0,0,1,0
1,38,1,1,17,0,0,0.118644,0.986111,1,0.084746,0,-1,1,0
1,47,0,8,25,0,0,0.117647,0.466667,1,0,0,0,1,0
2,50,0,6,15,14,0,0.009685,0.166667,1,0,0,0,1,0
1,52,0,0,24,11,0,0.181818,0.142857,0,0,0,1,1,0
2,51,3,0,30,0,0,0.5,0.333333,0,0,0,0,0,0
1,52,0,7,1,22,0,0.234694,0.081633,0,0,0,0,1,0
1,47,0,0,13,0,0,0.0837,0.365854,1,0,0,0,1,0
1,41,0,0,18,0,0,0,0.09375,1,0.102804,0,1,1,0
1,31,0,3,9,0,0,0.046512,0,1,0,0,1,1,0
3,40,0,0,19,0,0,0.038462,0.25,1,0.028846,0,0,1,0
2,25,0,0,1,0,0,0.011834,0.55,1,0.017751,0,0,1,0
1,34,0,4,10,0,0,0.117284,0.579545,1,0,0,0,1,0
1,52,2,5,30,0,0,0.068493,0.473684,1,0.013699,0,0,1,0
1,41,1,0,16,0,0,0.2,0.137931,1,0.02069,0,1,1,0
1,50,1,1,26,0,0,0.485207,0.553846,1,0,0,0,0,0
2,37,0,0,5,0,0,0,0.02,0,0.8,0,1,-1,0
2,35,0,0,10,0,0,0.272727,0.03125,0,0.045455,0,0,0,0
2,46,0,4,17,8,0,0.326087,0.352941,1,0,0,0,0,0
1,47,0,0,17,0,0,0.075472,0,1,0.056604,0,1,1,0
1,47,2,0,24,0,0,0.5,0.254545,0,0.0625,0,0,0,0
2,51,3,5,15,18,0,0.047619,0.107438,1,0,0,0,1,0
2,51,0,0,22,0,0,0.052632,0,0,0.052632,0,1,1,0
1,38,0,5,20,0,0,0.053763,0.071429,1,0.021505,0,1,1,0
1,49,1,4,26,0,0,0.142857,0.225,1,0.107143,0,0,1,0
1,32,1,6,8,0,0,0.230769,0.658537,1,0,0,1,1,0
1,32,0,0,11,0,0,0.081081,0.035088,0,0,0,1,1,0
1,33,0,0,8,0,0,0.418605,0.37931,0,0.046512,0,0,0,0
4,57,2,20,34,0,0,0.144033,0.278481,1,0,0,0,1,0
2,44,0,5,1,15,0,0.2,0.863636,1,0,0,-1,1,0
1,43,1,0,21,0,0,0.132353,0.986486,1,0.066176,0,-1,1,0
1,54,3,8,34,0,0,0.352941,0.947368,1,0.058824,1,-1,0,0
1,55,6,0,40,0,0,0.169697,1,0,0.018182,0,-1,1,0
3,35,0,7,1,10,0,0.015094,0.913043,1,0,0,0,1,0
3,50,2,4,24,0,0,0.046667,0.5,1,0.006667,0,0,1,0
1,31,0,7,15,0,0,0.052632,0.357143,0,0,0,0,1,0
3,29,0,5,7,0,0,0.15625,0.26087,1,0.25,0,1,0,0
1,47,2,9,21,0,0,0,0,1,0,0,1,1,0
1,44,0,0,15,0,0,0.045918,0.019231,1,0.05102,0,1,1,0
1,58,2,4,38,0,0,0.040816,0.09434,0,0.020408,0,0,1,0
1,51,1,0,31,0,0,0.01676,0.058824,1,0.050279,0,1,1,0
1,46,1,0,24,0,0,0.175439,0.043478,0,0.017544,0,1,1,0
1,36,0,5,10,5,0,0.018868,0.75,1,0,0,0,1,0
1,49,0,10,34,0,0,0,0.375,0,0,0,0,1,0
2,48,2,2,27,0,0,0.198718,0.525,1,0.032051,0,0,1,0
2,42,0,4,20,7,0,0.142857,0.173077,0,0,0,1,1,0
2,49,2,7,30,0,0,0.066667,0.184615,1,0,0,0,1,0
1,30,1,0,15,0,0,0.025424,0.421053,1,0.016949,0,0,1,0
1,33,0,5,4,7,0,0.62533,0.533333,1,0,0,0,0,0
3,41,0,4,19,0,0,0,0,0,0.25,0,1,1,0
2,33,0,7,17,0,0,0.081481,0.494118,0,0.018519,0,0,1,0
1,37,1,4,20,0,0,0.095238,1,1,0.22449,0,-1,0,0
2,45,0,4,28,0,0,0.130435,0.210526,0,0.086957,0,0,1,0
1,45,1,0,24,0,0,0.135135,0.914894,0,0.018018,0,0,1,0
1,38,0,0,15,0,0,0.153846,0.333333,1,0,0,0,1,0
1,51,3,0,31,0,0,0,0.5,1,0.223214,0,0,1,0
1,37,0,0,15,0,0,0.1,0.116279,1,0.05,0,1,1,0
1,45,0,0,19,0,0,0.253333,1,1,0.013333,0,-1,1,0
2,38,0,8,18,0,0,0,0.111111,1,0.009434,0,0,1,0
2,30,0,4,1,6,0,0.156627,0.119048,0,0,0,1,1,0
1,38,0,7,16,0,0,0.044702,0.166667,1,0.013245,0,0,1,0
2,50,1,6,28,0,0,0.027027,0.413043,0,0,0,0,1,0
1,57,2,0,38,0,0,0.1,0.56,0,0.075,0,0,1,0
2,40,0,0,18,0,0,0,0,0,0,0,1,1,0
2,44,3,5,31,0,0,0.067797,0.657895,1,0.084746,0,0,1,0
1,31,0,0,1,0,0,0.130435,0.172414,0,0,0,0,1,0
1,59,0,0,37,0,0,0.261905,0,0,0.02381,0,1,1,0
4,36,0,1,13,0,0,0,0,1,0.026316,0,1,1,0
1,49,1,0,22,0,0,0,0.5,0,0,0,0,1,0
2,50,0,2,1,20,0,0.039474,0.24,1,0,0,0,1,0
2,32,0,0,1,0,0,0.055944,0.255814,1,0.055944,0,0,1,0
1,28,0,0,9,0,0,0.086207,0.309524,0,0,0,0,1,0
2,41,0,6,14,0,0,0,0,0,0,0,1,1,0
2,34,1,7,16,0,0,0,0.35,1,0.103448,0,0,1,0
1,28,0,0,8,0,0,0.157025,0,0,0.033058,0,1,1,0
1,42,0,0,26,0,0,0.029412,0.5,1,0,0,0,1,0
1,35,0,13,19,0,0,0.027027,0.392857,0,0.027027,0,0,1,0
1,54,0,4,1,23,0,0.04,0.37037,1,0,0,0,1,0
1,56,1,1,33,0,0,0.442623,0.807018,1,0.07377,0,0,0,0
2,36,0,8,12,0,0,0.155462,1,1,0.008403,0,-1,1,0
2,35,0,5,15,0,0,0.425926,0.314815,1,0.046296,0,0,0,0
1,41,1,0,18,0,0,0,0,1,0.002083,0,1,1,0
2,50,0,6,21,8,0,0.036697,0.214286,1,0,0,1,1,0
1,40,0,4,8,10,0,0.041667,0.4,1,0,0,0,1,0
2,53,2,1,22,0,0,0.039216,0.5,1,0,0,-1,1,0
2,54,3,3,31,0,0,0.03125,1,1,0.5625,0,-1,0,0
2,32,0,4,1,6,0,0.135714,0.215385,1,0,0,0,1,0
1,48,3,4,28,0,0,0.1875,0.259259,0,0,0,0,1,0
3,38,0,0,1,0,0,0.03252,0.1,1,0,0,0,1,0
1,49,0,0,1,24,0,0.1875,0.166667,0,0,0,1,1,0
2,46,0,5,19,10,0,0.08,0.142857,1,0,0,0,1,0
1,39,1,0,23,0,0,0.223881,0.338235,1,0,0,0,1,0
3,55,0,6,11,12,0,0.297872,0.833333,1,0,0,0,1,0
1,44,0,8,15,0,0,0.081081,0.375,1,0.162162,0,0,1,0
1,31,0,0,13,0,0,0.101449,0.103448,1,0.028986,0,0,1,0
3,57,0,8,26,7,0,0.020833,0.1,0,0,0,1,1,0
2,39,0,0,15,0,0,0.266667,0.6,1,0.1,0,0,0,0
2,54,1,6,32,0,0,0.5,0,0,0,0,1,0,0
1,51,3,0,28,0,0,0.533333,0.358974,1,0.013333,0,0,0,0
2,39,0,3,19,0,0,0.2,0.714286,0,0.088889,0,0,1,0
